ts_code,trade_date,industry,total_mv,pe,pe_ttm,buy_score,sell_score,quadrant,v7c_recommend,r10_pred,r20_pred,sell_10_v6_prob,sell_20_v6_prob,mfk_pyramid_top_heavy,pyr_velocity_20_60,f1_neg1,f2_pos1,main_net_5d
603383.SH,20260420,软件服务,776127.464,40.0086,39.591,50.55961509525014,40.7833217087892,中性区,False,0.8398218787459816,-2.9087865688555623,0.5193887417857777,0.24001408371161082,0.231607721063635,-0.013964073613716488,-0.0012535999999999927,-0.03855069999999995,0.05145349999999995
603385.SH,20260420,家居用品,270652.7922,19.4796,44.5692,64.50093632637495,5.710822574158586,中性区,False,0.8398218787459816,1.7594119738551872,0.24852987088990303,0.047978825152808345,0.11451128423898,-0.005623122870388103,-0.004716899999999998,-0.0006321000000000007,-0.004084800000000001
603386.SH,20260420,元器件,499273.5168,,,53.09837456216952,29.46710447692364,中性区,False,0.9359090741000039,-2.5294602573579015,0.3721722338686142,0.2544818251489947,0.11953548658973343,-0.037939700058925274,-0.005089399999999999,-0.001791,-0.009110399999999966
603387.SH,20260420,医疗保健,467088.3892,20.8861,22.3743,51.24348508624796,40.4954151724765,中性区,False,0.931140022358142,-3.0047126654707856,0.43031282567525375,0.3484673980996547,0.18086004117859103,-0.03510815324028621,0.00966220000000001,0.005544400000000002,0.00411779999999999
603390.SH,20260420,汽车配件,473323.5705,184.8345,74.2011,64.21534284364773,0.0,中性区,False,0.8398218787459816,1.6458600051228451,0.17190169045280512,0.03292381852920351,0.08511711539885225,-0.01141217335133278,0.0,0.003980699999999998,-0.005045999999999997
603391.SH,20260420,专用机械,611884.0,21.0188,29.8582,59.55707973794789,26.178658300839956,中性区,False,0.9359090741000039,-0.6443877551616627,0.4763208322344861,0.07257588534241824,0.4157150308820817,-0.07706371908286724,-0.004096299999999996,0.004723799999999999,-0.008523699999999999
603392.SH,20260420,生物制药,5930002.2508,558.1944,,51.52073741372452,16.55856556645154,中性区,False,0.8398218787459816,-2.6550502767783235,0.31024511801778815,0.13671304712086513,0.16120402147172253,-0.056290984821883994,-0.0,0.00010819999999999927,-0.01025150000000005
603393.SH,20260420,供气供热,1290840.4407,10.8912,11.5373,41.787077898425565,44.78882014686138,中性区,False,0.8618938265585376,-5.291559717057096,0.4201404066795719,0.4266122177715019,0.3943135472710592,-0.07390003838881198,-0.003753999999999996,-0.015263300000000011,0.011509300000000005
603395.SH,20260420,农药化肥,805740.0,86.4836,296.6969,58.16305504349269,5.624109612719922,中性区,False,0.8398218787459816,-0.7605296242188029,0.24748931535263904,0.049029543387795575,0.2084918961706116,0.0020093004200488485,-0.0021586999999999978,-0.0,-0.005659599999999991
603396.SH,20260420,专用机械,585417.122,91.8979,127.4167,58.46058968145408,35.278292019787365,中性区,False,0.9359090741000039,-1.0803522016236011,0.49425383855529864,0.18817517653072302,0.16972496327398653,-0.1035650886332333,-0.0,0.0035485000000000017,-0.024357399999999974
603399.SH,20260420,小金属,614236.4882,241.6195,,51.486471094631725,65.70630940980233,中性区,False,0.8229632265279965,-2.6130566287625343,0.6325690472724477,0.4826631096129312,0.29390652958141406,0.022656594634589716,0.010395300000000003,-0.03037359999999997,0.06357669999999999
603400.SH,20260420,机械基件,583300.0,37.9997,35.9485,60.25283076115771,42.28239942324298,中性区,False,0.8229632265279965,0.14723446857745945,0.535607087964294,0.24225682647852081,0.25143555297895953,-0.02171181073859557,-0.0035538999999999888,0.00020600000000000314,0.004571500000000001
603402.SH,20260420,旅游景点,1236560.0107,24.1642,32.9155,48.928752546214525,27.499081841939933,中性区,False,0.8229632265279965,-3.288294325544677,0.4566687970664316,0.11753890104667358,0.46797115649931076,-0.01581351187746094,0.021830200000000008,0.0032793000000000032,0.029001300000000004
603406.SH,20260420,化纤,1610040.25,35.4937,35.5454,59.93740766004775,3.8464761676784627,中性区,False,0.8398218787459816,-0.0550470238765115,0.22615771401214155,0.031869948586922776,0.15475116302419778,-0.022003648996391456,0.0,-0.0,-0.0017699000000000013
603408.SH,20260420,家居用品,605566.269,12.5655,13.9582,62.72707719597557,0.0,中性区,False,0.9479986745761271,0.5608790925296545,0.16745166502598546,0.027751407704914778,0.05829890716275041,-0.038407623471471294,-0.000598099999999997,7.710000000000052e-05,0.0006399999999999968
603409.SH,20260420,汽车配件,484459.32,29.7014,30.4753,59.213015657522874,35.61858153438228,中性区,False,0.8229632265279965,-0.2661960166277525,0.47180179992705484,0.22178682608167447,0.40678917402023634,0.01916339796242761,-0.0,-0.007245299999999998,0.0038186999999999995
603416.SH,20260420,电器仪表,940946.1344,41.1699,40.1337,51.87546623644286,19.23489297600914,中性区,False,0.8398218787459816,-2.561401867580682,0.38450480416300226,0.08333095462886936,0.24105946776484452,-0.048054958788842694,0.007497299999999997,0.012126700000000004,0.004629099999999983
603418.SH,20260420,汽车配件,1147212.6942,28.3151,22.754,59.10338373669137,0.0,中性区,False,0.9479986745761271,-0.8799014268817444,0.15789899303869065,0.027977674292740087,0.20372973527112578,-0.039861835274867696,0.00035350000000000024,-0.0003124999999999983,-0.00013459999999999926
603421.SH,20260420,通信设备,498925.7409,,,59.27769622188819,38.059611867402964,中性区,False,0.9748396741305451,-0.9329798908275381,0.4050615565286794,0.343428128781531,0.1821615600806755,-0.026047994552687442,0.0037722000000000046,0.0,0.0069875000000000145
603439.SH,20260420,中成药,512389.5606,18.6985,31.8883,60.95196831766103,0.0,中性区,False,0.8398218787459816,0.3483422935905298,0.14648405540069476,0.014622158965779423,0.15333697035824695,-0.052066602440388965,0.002101800000000004,0.000735900000000014,-0.0007636000000000366
603444.SH,20260420,互联网,3162676.375,33.4703,21.0627,33.15527548575851,39.613669306976746,中性区,False,0.931140022358142,-7.846059628389344,0.45481020434326863,0.3040348479645729,0.46080296500637696,0.037457684744548636,-0.0248021,-0.29454110000000017,0.30415310000000007
603456.SH,20260420,医疗保健,1696173.5754,27.9852,23.4644,52.21139466788051,13.637789464523102,中性区,False,0.9479986745761271,-2.8002244921760777,0.2847767916036347,0.12457713049614715,0.17253843271043062,0.003926974231062946,-0.003483599999999992,-0.0035862000000000003,-0.00074859999999997
603458.SH,20260420,建筑工程,361839.1755,,,50.77374601897388,78.54337103143905,中性区,False,0.8229632265279965,-2.8012160487362046,0.6562158200241728,0.6739134607845407,0.41124253478194794,0.017620648884552892,0.0,-0.008437600000000003,0.008047000000000026
603466.SH,20260420,文教休闲,561478.0019,,163.3228,58.138214509003504,25.02321683554296,中性区,False,0.8229632265279965,-0.6935369532790521,0.4017683675475956,0.14944629700663187,0.16786103835069477,-0.13059222728403685,-0.000757200000000002,0.006331400000000048,-0.003891799999999975
603477.SH,20260420,农业综合,908435.3325,17.5188,24.8023,56.2047867723918,54.03020801615442,中性区,False,0.931140022358142,-1.6949290203288094,0.4744496482112469,0.5090721770411556,0.28340730267153047,0.01587905615911278,0.001460900000000022,0.004126399999999981,-0.042193499999999995
603486.SH,20260420,家用电器,4526006.7703,56.1479,28.1292,53.623182207992784,19.4653459901149,中性区,False,0.8229632265279965,-2.048964894835217,0.37278681348954096,0.10167662862966127,0.27738890268636546,-0.014367975949146461,-0.0,0.005950400000000009,0.052608299999999907
603488.SH,20260420,运输设备,281186.7937,282.206,,64.81425286519399,40.09153187661404,中性区,False,0.9359090741000039,1.4458642802313921,0.5000246461618779,0.25402673271948806,0.22106861660861946,-0.015835962265235926,-0.0,0.001858199999999995,-0.007866199999999964
603489.SH,20260420,电气设备,753358.3306,117.9965,94.7762,55.03399983593984,78.55055394232627,中性区,False,0.8229632265279965,-1.6765090410571937,0.7329265934171307,0.561530745706484,0.22572327159247954,-0.01702535834261454,0.0,-0.01308530000000001,0.008177200000000006
603496.SH,20260420,IT设备,982722.1668,366.0172,,41.104313459984525,60.92062973272297,中性区,False,0.8229632265279965,-5.3539462443093955,0.5649470942845173,0.49761401167863234,0.2680585270748748,0.0011067861341981233,-0.0,0.06267120000000015,-0.08751110000000002
603499.SH,20260420,广告包装,715635.7324,108.8737,55.978,49.6390915968027,58.63082930088939,中性区,False,0.9359090741000039,-3.4427109602147405,0.5702442609612136,0.4495443462858733,0.36041241634362925,-0.027510283851174655,-0.0,0.0195742,-0.02450199999999999
603500.SH,20260420,运输设备,456921.0078,60.607,31.2071,59.11184924051719,1.3023249750169452,中性区,False,0.8398218787459816,-0.38328905148186326,0.19562789970020333,0.030396985497530976,0.1779796846981031,-0.04270240566398875,-0.0,0.0,-0.008263
603501.SH,20260420,半导体,15649854.4717,47.0921,37.6365,48.209153388254336,23.00740376992792,中性区,False,0.8229632265279965,-3.478268503246165,0.4159771430440221,0.1008081561138097,0.484758230779096,-0.0378576952196486,-0.09840359999999991,0.1043885,-0.2961119999999997
603505.SH,20260420,化工原料,1811271.2856,70.47,74.7548,57.14344778985932,22.26778910791365,中性区,False,0.8229632265279965,-1.0890562008107805,0.4127652665391533,0.09363439015735993,0.3721268312077148,-0.0744168752038003,0.0,0.006087199999999994,-0.029263500000000008
603506.SH,20260420,房产服务,268334.4462,122.4976,23.1226,64.95395198910404,9.914767731517351,中性区,False,0.9479986745761271,1.446284510277533,0.2500210183113637,0.11201117965800306,0.08913476065586655,-0.03322816393611666,-0.0018115000000000002,0.0016448,-0.004805699999999995
603507.SH,20260420,电气设备,532999.3798,29.9108,93.7252,45.71507100304855,82.17649910580167,中性区,False,0.8229632265279965,-4.1367062529404945,0.694328731828107,0.6819575775808858,0.40297680278164716,0.05290663180002542,0.09027159999999997,-0.007716400000000008,0.12730390000000003
603508.SH,20260420,IT设备,1042022.8723,19.0018,16.8845,56.17906012498983,2.429627241342822,中性区,False,0.9479986745761271,-1.7527608114992161,0.20915552689611386,0.042616774676783306,0.24264443838905522,-0.02719803596273415,0.0,-0.0,0.007472999999999981
603511.SH,20260420,服饰,663451.1049,40.6125,53.8353,64.93903613043032,0.0,中性区,False,0.8398218787459816,1.9336004559476014,0.14569226284116815,0.030198937708278875,0.09985164305766092,-0.12476593957701411,-0.0,0.0007505000000000004,-0.004773500000000013
603515.SH,20260420,家用电器,1455651.1078,16.1207,16.9576,68.53144377980126,3.782924106421248,中性区,False,1.0440858699301494,2.4305728968005,0.20396707334734346,0.07714215351096793,0.1688532594734585,-0.0067169210039979416,0.0,0.004301900000000003,-0.004301899999999997
603516.SH,20260420,IT设备,4057234.8488,472.8714,8032.5091,31.91471590055042,80.32131573148453,中性区,False,0.8229632265279965,-10.858111368778673,0.5727261463847305,0.8276568088431897,0.37727934776980726,-0.07229658929225302,-0.011988000000000021,0.043503799999999974,-0.11205970000000011
603518.SH,20260420,服饰,346733.3919,11.3215,13.4006,67.58386073414383,0.0,中性区,False,0.9479986745761271,2.4919362273053496,0.14230155614461193,0.01781908710587281,0.10350360379826087,-0.039061567947361625,-0.00029340000000000323,-8.150000000000176e-05,-0.0025257999999999934
603519.SH,20260420,家用电器,348889.4691,21.9437,20.9042,74.72540400094704,10.03101796504336,理想多,False,1.0440858699301494,4.8932914807280605,0.2744594417121267,0.08282284689996522,0.11343906421302354,-0.00018093570581685647,-0.0024438000000000003,0.0017451999999999988,-0.0022469000000000057
603520.SH,20260420,化学制药,480497.2296,,,59.21965887696905,27.868008365328272,中性区,False,0.8229632265279965,-0.26355467257595383,0.3819332124313551,0.2178116580732733,0.21047369413072162,0.012836147321624886,0.009540100000000004,0.01655040000000002,0.010520500000000014
603527.SH,20260420,铜,375927.8432,29.5326,27.6987,63.651422058158445,33.27667777678195,中性区,False,0.8229632265279965,1.49851436826495,0.4207261992567626,0.2508856498151864,0.24300545312518873,-0.024172206291698972,0.010556100000000002,-0.026876700000000017,0.029777699999999987
603528.SH,20260420,软件服务,713695.3624,1128.7826,,57.44529692026502,6.066988206555424,中性区,False,0.8398218787459816,-1.045910254014125,0.22274977054388861,0.08806851138405018,0.11920737333675344,-0.035413873216379926,7.009999999999962e-05,-0.004936900000000027,0.0029398999999999923
603529.SH,20260420,摩托车,2618682.5314,13.1729,11.1824,68.96465712713949,17.391765928640705,中性区,False,0.931140022358142,3.1178101406130776,0.3515287421099138,0.09708510210944786,0.27754414350322315,0.043162771777985,0.000396700000000002,0.0,0.029903999999999986
603530.SH,20260420,电气设备,2005606.5355,64.5451,53.8917,40.495665059643144,67.32257079069548,中性区,False,0.8229632265279965,-5.51462942199952,0.6000157998695543,0.5588540727742274,0.23353690494695148,-0.09341088965733985,0.020915800000000026,-0.04387600000000003,0.06479179999999998
603533.SH,20260420,互联网,1086269.6666,220.3758,,36.299572569444074,72.79946416750363,中性区,False,0.8229632265279965,-6.622397839412076,0.593348263505777,0.6650264495395911,0.2206218913214409,-0.13002900332138026,-0.010648599999999992,0.015223500000000051,-0.025872100000000054
603535.SH,20260420,仓储物流,524202.1091,25.6135,27.9763,65.2774915817657,0.0,中性区,False,0.8398218787459816,2.068170343398547,0.15153959102772666,0.019799567891007973,0.10972527970937224,-0.10642208441179023,0.0009469999999999997,0.0020207000000000003,-0.0037765999999999963
603536.SH,20260420,食品,271951.2352,,,69.66386247508818,6.324456554220154,中性区,False,0.8398218787459816,3.8121914105835653,0.2558934786506418,0.04532330229599486,0.08203909829270557,-0.002564874041232637,-0.0006604000000000011,0.0,-0.003248099999999989
603538.SH,20260420,化学制药,495977.9462,74.2408,49.8562,31.91471590055042,91.92686616814032,中性区,False,0.8229632265279965,-12.521950064817476,0.7089636369224119,0.8320995104063987,0.4716300854222861,0.0337962351795274,-0.15053590000000008,0.18223460000000025,-0.26335770000000014
603551.SH,20260420,家居用品,434975.0245,14.6284,14.7313,60.803806354834094,22.866875730482665,中性区,False,1.0440858699301494,-0.641935743366445,0.3767562157785256,0.14835197111720408,0.13714182457588867,-0.020746948618301703,-0.001027000000000002,0.0008037000000000033,-0.0033745000000000008
603556.SH,20260420,电器仪表,1944570.4158,19.4062,20.6249,59.10207418301819,36.64932375390946,中性区,False,0.931140022358142,-0.8035528379695499,0.5038849992810311,0.1968153886367843,0.18969267587166513,-0.03945768299401592,0.022547700000000004,0.017476400000000013,0.005147499999999979
603558.SH,20260420,纺织,403627.6217,12.4221,10.899,61.48888302892969,20.84439537158515,中性区,False,1.0440858699301494,-0.36954925774603226,0.34629618057761596,0.1561929809164474,0.11879566485878593,-0.006229511790856734,-0.0049803,-0.002745699999999997,0.0020981000000000016
603565.SH,20260420,水运,2144164.4282,11.6823,10.0331,65.35041370047901,8.445545515927023,中性区,False,1.0440858699301494,1.1657953372619727,0.23173211742097552,0.11284494310885505,0.24298154878096004,0.037435614721140376,0.001437599999999999,-0.0016235000000000006,0.0030610999999999924
603566.SH,20260420,农业综合,494522.9881,53.2854,34.4209,66.0732512360626,0.0,中性区,False,0.8398218787459816,2.3845643819469946,0.16363049184279452,0.02090926824710929,0.07257244482150411,-0.03223671220940469,-0.0031466000000000085,0.0010701999999999964,-0.0035054000000000183
603567.SH,20260420,中成药,799847.0378,18.2523,,61.34946469260743,9.789507394432261,中性区,False,0.8398218787459816,0.5063868522692186,0.289777170645048,0.05974942957830956,0.24679493487191287,-0.04893092603883947,0.004757499999999998,-0.0001856000000000154,0.007707499999999972
603568.SH,20260420,环境保护,4805459.8458,17.7725,17.6156,48.625052015272225,34.29740912322107,中性区,False,0.931140022358142,-3.6959789962083787,0.4771813168256996,0.19489095069374088,0.27318036505485666,-0.0009776467207533168,-0.0035936000000000093,-0.0,-0.037133900000000004
603569.SH,20260420,公路,451423.4237,56.7361,67.4938,61.219816692878204,0.0,中性区,False,0.8398218787459816,0.45483880757687806,0.14140205018018975,0.036300594941915676,0.0893103823254413,-0.015408130041644888,0.0014617000000000002,0.0,-0.0003816000000000253
603577.SH,20260420,电气设备,379157.5138,24.5092,28.7032,61.24180949815128,23.922963537842445,中性区,False,0.9359090741000039,0.025460797495204857,0.3964221057910694,0.13949437843985057,0.10012703227601318,-0.030820912008479,0.005681500000000005,0.0029020000000000027,-0.00048440000000001286
603578.SH,20260420,家用电器,270174.8339,,,67.20999115919741,34.641693382469626,中性区,False,0.9359090741000039,2.398409825927148,0.4732143651414724,0.20514887690100655,0.14194558762857176,-0.037511555958348514,-0.0005316000000000018,-0.0007837000000000018,0.0008909000000000083
603579.SH,20260420,家用电器,518556.6882,27.0158,32.3581,60.321347873381285,2.1513307259434327,中性区,False,0.8398218787459816,0.09760760494490309,0.20581596871132118,0.025477810276718218,0.10832927990344027,-0.048633437842685354,-0.00016280000000000523,0.00454519999999998,-0.006231800000000023
603583.SH,20260420,电气设备,1494862.4506,53.0137,40.5267,50.00804868545468,11.565842629666196,中性区,False,0.8398218787459816,-3.0544001010415616,0.31879011155599435,0.04567019153919332,0.30021622206100296,0.005471007598265076,-0.0037156000000000016,0.0,-0.013635399999999999
603585.SH,20260420,农药化肥,401630.3213,,33.5303,59.92051486411191,54.278765909099675,中性区,False,0.8229632265279965,0.015105667912047708,0.5633931447719401,0.38940592510719085,0.299714476803317,0.03358851985945474,-0.053455899999999994,-0.09129330000000002,0.040481100000000034
603586.SH,20260420,汽车配件,383871.3432,41.6481,24.3939,67.38488976108098,0.0,中性区,False,1.0440858699301494,1.974703018957318,0.14405597415409832,0.024038191997055706,0.08190141450298691,0.011328976442593314,0.0,-0.000707600000000013,0.003091300000000033
603587.SH,20260420,服饰,625802.4788,20.619,24.0205,67.99407243834322,1.250851161459431,中性区,False,1.0440858699301494,2.2169140514367873,0.19501021393751317,0.029858323240575198,0.24143673873614802,0.04072292819033474,-0.0,0.0031279999999999997,-0.0023379999999999937
603588.SH,20260420,环境保护,1538466.8016,31.9305,27.1352,46.94683204974908,57.421708119888436,中性区,False,0.8229632265279965,-3.8115213366115555,0.5450146625730528,0.465267224469559,0.6412290885575687,0.10612931463189801,-0.2671069000000001,0.01374870000000002,-0.2933905000000001
603589.SH,20260420,白酒,1744116.3804,10.5367,16.0503,62.059461426360215,0.0,中性区,False,0.9479986745761271,0.29543506253059065,0.13957400520526103,0.010516644412824315,0.13963269347493712,-0.06310247036914951,-0.001981099999999985,0.0,-0.008156299999999983
603590.SH,20260420,生物制药,680723.852,161.2451,119.172,58.068584364028375,39.48519006301111,中性区,False,0.8229632265279965,-0.7212218989211655,0.49330515158497557,0.2533216969501331,0.1138694124905023,-0.029547856275196904,0.0009747000000000035,-0.0,0.000318300000000035
603596.SH,20260420,汽车配件,3326711.8477,27.5196,25.1582,50.199751315451564,19.370976088753686,中性区,False,0.931140022358142,-3.2802583809610324,0.395616267288191,0.07132489798401406,0.366540178721197,-0.010185732260123537,-0.002289999999999988,-0.013584100000000043,0.014346199999999974
603598.SH,20260420,互联网,710837.3673,,,37.433506631559986,83.37269953303311,中性区,False,0.8229632265279965,-6.323039247013474,0.6413484378999516,0.7807151361947872,0.16308400396302694,-0.10394980841000484,-0.0190511,-0.04785049999999999,0.022907800000000006
603599.SH,20260420,农药化肥,1186991.2259,15.2425,16.3725,65.81568804765925,27.165520934402032,中性区,False,1.0440858699301494,1.3507884177008382,0.384146091171674,0.2043308693854572,0.3022814958043875,-0.04562031043697867,-0.016662700000000003,0.0,-0.02342970000000002
603600.SH,20260420,家居用品,394537.205,13.3198,15.0091,62.672714529421384,0.0,中性区,False,0.9479986745761271,0.5392644963077105,0.16277099730977174,0.04232649847065927,0.09609920410930216,0.005063041377374428,-0.0021070999999999998,0.007222700000000007,-0.013634799999999992
603601.SH,20260420,玻璃,1149195.0168,126.6292,141.6466,31.91471590055042,96.52032386263846,中性区,False,0.8229632265279965,-13.646388017790004,0.7382438863516615,0.8786752724379737,0.29355924112562176,0.028433446590984512,-0.04044499999999998,-0.009116999999999957,-0.13685599999999992
603602.SH,20260420,通信设备,362067.0931,191.9617,128.1034,61.32186219901362,11.269956023956079,中性区,False,0.8398218787459816,0.4954121008163196,0.2656962102861179,0.1127547985350497,0.11695294983280305,-0.04875514978958198,0.0013799000000000046,0.003028700000000001,-0.0022430000000000184
603605.SH,20260420,日用化工,2901316.1373,18.6941,18.3804,51.20247668152209,6.96074665523111,中性区,False,0.931140022358142,-3.0155388843184134,0.2586119812810002,0.0562281728702459,0.2888190092838778,-0.07561993166506256,0.005144799999999983,0.008707,-0.0014784000000000082
603606.SH,20260420,电气设备,4025885.7643,39.9331,40.665,37.18714989120844,37.26343532155798,中性区,False,0.8229632265279965,-6.388077426466283,0.4973194665039112,0.21446622598272705,0.2818783610312549,-0.06564093627476295,-0.0,0.006475899999999967,0.03058960000000006
603607.SH,20260420,造纸,437009.1264,41.2555,40.4697,51.98737397454859,25.215443919479448,中性区,False,0.8398218787459816,-2.5318582247207693,0.4381247650785295,0.10631671180995023,0.18223238535029507,-0.08123239508441846,-0.0019092999999999855,0.004790199999999972,-0.010283799999999975
603608.SH,20260420,服饰,489390.1036,,,44.19555313318916,84.79212217300261,中性区,False,0.8229632265279965,-4.537858970583374,0.6596941624626341,0.778789911966316,0.40738514661203246,-0.018745218913452877,-0.0,0.01238749999999999,-0.020095200000000014
603609.SH,20260420,饲料,670318.8562,19.5732,36.7395,60.48841520984289,0.0,中性区,False,0.8398218787459816,0.16403357792203727,0.13210040969412093,0.028983325749203495,0.1421725329839147,-0.026877760317663257,0.0004955000000000036,0.0007333000000000024,-0.002430599999999999
603610.SH,20260420,家居用品,618088.3284,39.6108,40.6898,54.98580301046404,23.019054345362285,中性区,False,0.8398218787459816,-1.7402729592390902,0.39605592406126033,0.12621878890524363,0.14680407661153685,-0.05046009400989762,0.0019803999999999933,-0.0031961999999999854,0.0008800999999999708
603611.SH,20260420,专用机械,639880.3648,13.853,12.9169,60.036157480909075,1.5539702603623144,中性区,False,0.9479986745761271,-0.5090305861807833,0.19864764312434777,0.025090259943687097,0.24892449251273824,-0.04368750744751304,0.0,0.00527709999999999,0.0008066999999999961
603612.SH,20260420,矿物制品,1489332.3324,54.6719,20.9894,56.33787223149113,44.86605879130347,中性区,False,0.931140022358142,-1.659794459126588,0.5034119032724647,0.3223090161493576,0.271333427072205,-0.05845935327873536,0.023696500000000002,0.013468300000000013,0.011099600000000013
603613.SH,20260420,互联网,2022549.6411,13.9019,14.0901,53.96745592489696,31.400949143114097,中性区,False,0.931140022358142,-2.285584364067449,0.40253432634111164,0.24541761360992623,0.42425489550867385,-0.0176969735216837,-0.0,0.018714500000000044,-0.035041700000000064
603615.SH,20260420,家居用品,620993.76,,,49.609855394526335,51.891515647539364,中性区,False,0.8398218787459816,-3.1595231298466446,0.5512733653279663,0.3684714417605076,0.21916396866762633,-0.06471837934267455,-0.0024357000000000037,0.009363200000000004,-0.014645399999999998
603616.SH,20260420,水泥,219529.398,,,65.55610521149974,29.623161975934643,中性区,False,0.9359090741000039,1.7408247731225535,0.42131745359992134,0.1946032874743062,0.10512041695923216,-0.06233302551555692,-0.0019121000000000008,0.005108199999999993,-0.006243499999999989
603617.SH,20260420,机械基件,306129.5282,38.532,63.2537,67.77236947232748,0.0,中性区,False,0.9359090741000039,2.622011443227664,0.15793960493265363,0.03194394726705965,0.09651361932297661,-0.030129257744816382,-0.0,0.0016129000000000004,0.0009649999999999791
603618.SH,20260420,电气设备,607027.7908,44.0273,,31.91471590055042,93.2125415323682,中性区,False,0.8229632265279965,-10.26239059488206,0.6985504983884185,0.8957629958741218,0.3198680753840731,0.00602412489714671,-0.07207359999999993,-0.1696529000000001,0.09757929999999995
603619.SH,20260420,石油开采,1435560.9214,19.7784,28.1091,44.673659310791265,70.43677963700735,中性区,False,0.8229632265279965,-4.411638939696416,0.545167218193326,0.6941087349277845,0.4328845099303422,-0.01973863445445062,-0.017043700000000002,-0.0,-0.0050789999999999395
603626.SH,20260420,元器件,1254028.0994,,,31.91471590055042,85.32642572441395,中性区,False,0.8229632265279965,-8.815824317484976,0.6479563116066952,0.805409169059866,0.442907051340237,-0.0007349832730472183,0.014150800000000009,0.06861100000000002,-0.07225160000000008
603628.SH,20260420,电气设备,394634.7829,43.7684,43.1021,58.298417434049384,22.083613881491225,中性区,False,0.8398218787459816,-0.7067095377334598,0.42627827386742384,0.07371845076659639,0.17633653056081766,-0.00047436087058413956,0.004725399999999995,0.0,0.0035614000000000474
603629.SH,20260420,元器件,856145.94,347.7949,45.5728,31.91471590055042,99.56954001501941,中性区,False,0.8229632265279965,-9.721391068083832,0.8021754186588179,0.8624239042643417,0.6805792626720406,0.021001898299257915,-0.0,0.17461460000000034,-0.17461459999999993
603630.SH,20260420,日用化工,506935.5096,122.5469,,64.38034721738295,8.935950650473023,中性区,False,0.8398218787459816,1.711465744119965,0.2461302533889035,0.10206146226124549,0.10234410580884645,-0.08803201191995752,0.0,-0.005096399999999987,0.004067900000000008
603633.SH,20260420,汽车配件,405897.0879,55.2274,251.8799,62.39388608538764,43.486178013106574,中性区,False,0.8398218787459816,0.9216487980386309,0.4921089836462104,0.3156518598473534,0.15867756421776302,-0.009214357294931613,-0.0,-0.003608499999999996,0.0036085000000000166
603636.SH,20260420,软件服务,683084.3356,,,57.155495890807984,4.191439244622876,中性区,False,0.8398218787459816,-1.1611351433262433,0.21577713434205087,0.0683921730183366,0.1406883845719341,-0.06303605960730996,0.0007711999999999989,0.0030906,-0.005186
603637.SH,20260420,建筑工程,317929.5882,32.6964,34.2813,53.44413877075161,80.14701683237074,中性区,False,0.8229632265279965,-2.0962323622668864,0.6909526058700879,0.6511903409735961,0.2272811542070619,-0.002793114719019968,0.0009316000000000009,-0.006814200000000004,0.008488400000000005
603638.SH,20260420,专用机械,1869949.8225,54.3377,49.2646,50.988227630144586,30.64492933249219,中性区,False,0.8229632265279965,-2.74459290338714,0.46382677391926863,0.15628901222280767,0.23331993882550942,-0.06703839077306298,-0.0,0.022299699999999995,-0.017723300000000008
603639.SH,20260420,农药化肥,490906.1233,27.0661,25.3804,69.18851459933259,8.62545739934947,中性区,False,1.0440858699301494,2.691824254646159,0.2835054887921936,0.040499353021907325,0.11995439069416884,0.010429810261537942,0.004035800000000001,0.0,0.0015344000000000193
603648.SH,20260420,仓储物流,395029.952,30.1784,36.009,65.22074768103361,0.0,中性区,False,0.8398218787459816,2.0456089684674685,0.1433311563369117,0.013841828499902144,0.054904481359746446,-0.06645745761174156,0.0006267000000000139,0.0004569,-0.0019296000000000018
603650.SH,20260420,化工原料,3637501.4667,70.3888,63.5628,41.23916648132511,39.91878179606074,中性区,False,0.8229632265279965,-5.318345046675483,0.45238258624898237,0.31174754071807903,0.35214160475916634,-0.030962438971665174,-0.0,-0.08071889999999998,0.06571329999999995
603655.SH,20260420,汽车配件,464386.0,166.3112,112.6676,54.03373240496141,42.914448903259675,中性区,False,0.9359090741000039,-2.282525786860842,0.5217292795149683,0.26944253594392054,0.3474900101782726,-0.02320514998589568,-0.0011301000000000002,0.014223,-0.017439
603656.SH,20260420,专用机械,459905.3979,214.2123,150.4173,57.85476724697912,12.487088407937783,中性区,False,0.8398218787459816,-0.8831048521125988,0.3298450608952534,0.04955051709904977,0.29325735498195943,-0.031673925223954014,-0.004327500000000003,0.002244299999999999,-0.013708900000000006
603657.SH,20260420,家用电器,404353.4396,282.4772,280.1983,59.029291097609935,23.25618486458501,中性区,False,0.8398218787459816,-0.41611416910178584,0.39110499001116794,0.13609435592754604,0.12565382041346856,-0.016449051038392726,-0.0034230999999999953,0.004316199999999986,-0.006101900000000009
603658.SH,20260420,医疗保健,2207413.8788,18.4806,20.1078,53.07134612424397,0.0,中性区,False,0.9479986745761271,-2.5731973076961236,0.163749623689743,0.04882426187225786,0.17168132134782393,-0.012225580273858644,-0.0,-9.209999999999923e-05,-0.005630699999999995
603659.SH,20260420,化工原料,6259649.2927,52.5748,37.8922,46.05528957709476,73.08510742633439,中性区,False,0.8229632265279965,-4.0468885493922935,0.6723958046671119,0.5541173771917213,0.3574362173728299,-0.0020202965773790105,-0.12253080000000001,0.08928510000000003,-0.4055926000000002
